date,E_Conductivity,TempInSitu,Serial,Sp_Conductance,AbsPressure_bar,Sp_Conductance_cal,SalinityInSitu_1pCal
2021-03-26T15:39:00Z,43375.6,24.71,CT_353,43107.51412226639,1,50020.740979197675,32.74809685441581
2021-03-26T15:39:10Z,43222.8,24.7,CT_353,42945.82280401039,1,49859.04966094168,32.6294017527234
2021-03-26T15:39:20Z,43169.3,24.71,CT_353,42902.48917359886,1,49815.716030530144,32.59760248132311
2021-03-26T15:39:30Z,43075,24.73,CT_353,42828.3788581321,1,49741.605715063386,32.54322958102166
2021-03-26T15:39:40Z,43034,24.76,CT_353,42817.00264493024,1,49730.229501861526,32.53488437041437
2021-03-26T15:39:50Z,42968.7,24.78,CT_353,42771.59937954461,1,49684.8262364759,32.50158132282375
2021-03-26T15:40:00Z,42932,24.78,CT_353,42735.06772517226,1,49648.29458210355,32.47478935478328
2021-03-26T15:40:10Z,42871,24.79,CT_353,42684.110366850284,1,49597.33722378157,32.43742337483792
2021-03-26T15:40:20Z,42810.1,24.79,CT_353,42623.47585117906,1,49536.702708110344,32.392969929576644
2021-03-26T15:40:30Z,42789.8,24.79,CT_353,42603.26434595532,1,49516.49120288661,32.37815419021785
2021-03-26T15:40:40Z,42729.1,24.79,CT_353,42542.82895841437,1,49456.05581534566,32.33385913208538
2021-03-26T15:40:50Z,42660.5,24.79,CT_353,42474.52800972724,1,49387.75486665853,32.28381032076212
2021-03-26T15:41:00Z,42656.5,24.79,CT_353,42470.54544712158,1,49383.772304052865,32.28089238852818
2021-03-26T15:41:10Z,42652.5,24.79,CT_353,42466.562884515915,1,49379.7897414472,32.27797449660525
2021-03-26T15:41:20Z,42560,24.78,CT_353,42364.77411682036,1,49278.000973751645,32.20341091522285
2021-03-26T15:41:30Z,42555.9,24.79,CT_353,42370.383997589146,1,49283.61085452043,32.207519649502736
2021-03-26T15:41:40Z,42576,24.82,CT_353,42419.48866952657,1,49332.715526457854,32.243487830343255
2021-03-26T15:41:50Z,42547.9,24.88,CT_353,42449.662166704904,1,49362.88902363619,32.26559234806882
2021-03-26T15:42:00Z,42588.1,24.9,CT_353,42509.18485506253,1,49422.41171199382,32.30920429774192
2021-03-26T15:42:10Z,42612.2,24.99,CT_353,42620.70345267965,1,49533.930309610936,32.39093760321057
2021-03-26T15:42:20Z,42568,25.06,CT_353,42644.50078212503,1,49557.72763905632,32.40838303979436
2021-03-26T15:42:30Z,42612.2,25.16,CT_353,42786.10822679597,1,49699.33508372726,32.512222913943845
2021-03-26T15:42:40Z,42684.7,25.24,CT_353,42936.962987262385,1,49850.18984419367,32.622899816057696
2021-03-26T15:42:50Z,42668.6,25.28,CT_353,42959.80385745373,1,49873.030714385015,32.6396624069088
2021-03-26T15:43:00Z,42664.6,25.36,CT_353,43033.88384885214,1,49947.11070578343,32.69403777682744
2021-03-26T15:43:10Z,42656.5,25.39,CT_353,43055.01303418946,1,49968.23989112075,32.70954933953213
2021-03-26T15:43:20Z,42680.7,25.44,CT_353,43128.31670376902,1,50041.54356070031,32.763372526873084
2021-03-26T15:43:30Z,42648.4,25.49,CT_353,43144.5406743343,1,50057.767531265585,32.77528681351699
2021-03-26T15:43:40Z,42668.6,25.55,CT_353,43223.66790101689,1,50136.894757948176,32.83340450955346
2021-03-26T15:43:50Z,42704.9,25.59,CT_353,43299.61926654864,1,50212.846123479925,32.88920453044108
2021-03-26T15:44:00Z,42648.4,25.64,CT_353,43291.26144673371,1,50204.488303665,32.883063482765536
2021-03-26T15:44:10Z,42769.6,25.75,CT_353,43522.31598850627,1,50435.54284543756,33.05289993405708
2021-03-26T15:44:20Z,42725.1,25.85,CT_353,43575.2303258937,1,50488.45718282499,33.091813630858034
2021-03-26T15:44:30Z,42733.2,25.9,CT_353,43632.63265599633,1,50545.859512927615,33.13403586865459
2021-03-26T15:44:40Z,42668.6,25.91,CT_353,43576.488995444815,1,50489.7158523761,33.092739354635505
2021-03-26T15:44:50Z,42692.8,25.91,CT_353,43601.20391540211,1,50514.4307723334,33.110917448741134
2021-03-26T15:45:00Z,42700.9,25.92,CT_353,43619.30059290584,1,50532.52744983713,33.12422873540936
2021-03-26T15:45:10Z,42700.9,25.93,CT_353,43629.125802171686,1,50542.35265910297,33.13145616550569
2021-03-26T15:45:20Z,42688.8,25.95,CT_353,43636.410266279665,1,50549.63712321095,33.13681477988919
2021-03-26T15:45:30Z,42773.6,26.01,CT_353,43782.17339805436,1,50695.400254985645,33.2440696743285
2021-03-26T15:45:40Z,42729.1,26.01,CT_353,43736.62411727805,1,50649.85097420934,33.21054798277556
2021-03-26T15:45:50Z,42676.7,25.99,CT_353,43663.33607686412,1,50576.56293379541,33.15662317496227
2021-03-26T15:46:00Z,42692.8,25.97,CT_353,43660.151913866815,1,50573.3787707981,33.15428059964605
2021-03-26T15:46:10Z,42700.9,25.97,CT_353,43668.43544716757,1,50581.662304098856,33.160374813784856
2021-03-26T15:46:20Z,42664.6,25.96,CT_353,43621.49256924814,1,50534.71942617943,33.12584113336741
2021-03-26T15:46:30Z,42676.7,25.96,CT_353,43633.863951145264,1,50547.09080807655,33.13494163834756
2021-03-26T15:46:40Z,42648.4,25.96,CT_353,43604.929231501585,1,50518.15608843287,33.11365759383734
2021-03-26T15:46:50Z,42624.3,25.96,CT_353,43580.28871053294,1,50493.51556746423,33.09553398590032
2021-03-26T15:47:00Z,42588.1,25.96,CT_353,43543.27680766717,1,50456.50366459846,33.068313866496666
2021-03-26T15:47:10Z,42636.4,25.96,CT_353,43592.66009243006,1,50505.886949361346,33.10463319826051
2021-03-26T15:47:20Z,42560,25.96,CT_353,43514.546573674685,1,50427.77343060597,33.04718683185166
2021-03-26T15:47:30Z,42588.1,25.96,CT_353,43543.27680766717,1,50456.50366459846,33.068313866496666
2021-03-26T15:47:40Z,42543.9,25.95,CT_353,43488.29376153875,1,50401.52061847004,33.02788342200462
2021-03-26T15:47:50Z,42572,25.96,CT_353,43526.81571274621,1,50440.0425696775,33.05620879694622
2021-03-26T15:48:00Z,42584.1,25.95,CT_353,43529.38612517287,1,50442.612982104154,33.05809896743926
2021-03-26T15:48:10Z,42535.9,25.95,CT_353,43480.11617673594,1,50393.343033667225,33.02187088908598
2021-03-26T15:48:20Z,42543.9,25.93,CT_353,43468.71295956319,1,50381.93981649448,33.01348700745698
2021-03-26T15:48:30Z,42507.8,25.88,CT_353,43382.93310355616,1,50296.15996048745,32.9504304521137
2021-03-26T15:48:40Z,42475.8,25.87,CT_353,43340.50526839712,1,50253.73212532841,32.919248757225176
2021-03-26T15:48:50Z,42535.9,25.87,CT_353,43401.8287600472,1,50315.05561697849,32.964318998485766
2021-03-26T15:49:00Z,42523.9,25.87,CT_353,43389.58446886915,1,50302.81132580044,32.95531918639516
2021-03-26T15:49:10Z,42523.9,25.87,CT_353,43389.58446886915,1,50302.81132580044,32.95531918639516
2021-03-26T15:49:20Z,42495.8,25.87,CT_353,43360.912420360546,1,50274.13927729183,32.934246114471414
2021-03-26T15:49:30Z,42495.8,25.87,CT_353,43360.912420360546,1,50274.13927729183,32.934246114471414
2021-03-26T15:49:40Z,42459.8,25.87,CT_353,43324.17954682639,1,50237.406403757675,32.907251632149276
2021-03-26T15:49:50Z,42487.8,25.88,CT_353,43362.52135178188,1,50275.748208713165,32.93542857424376
2021-03-26T15:50:00Z,42487.8,25.88,CT_353,43362.52135178188,1,50275.748208713165,32.93542857424376
2021-03-26T15:50:10Z,42435.8,25.88,CT_353,43309.45079716873,1,50222.677654100014,32.89642863860692
2021-03-26T15:50:20Z,42451.8,25.87,CT_353,43316.01668604102,1,50229.243542972305,32.901253323192215
2021-03-26T15:50:30Z,42435.8,25.87,CT_353,43299.690964470276,1,50212.91782140156,32.88925721245301
2021-03-26T15:50:40Z,42399.9,25.87,CT_353,43263.060126695935,1,50176.28698362722,32.86234339994575
2021-03-26T15:50:50Z,42423.8,25.87,CT_353,43287.44667329222,1,50200.67353022351,32.88026057318703
2021-03-26T15:51:00Z,42423.8,25.87,CT_353,43287.44667329222,1,50200.67353022351,32.88026057318703
2021-03-26T15:51:10Z,42423.8,25.86,CT_353,43277.690476290925,1,50190.91733322221,32.8730923631557
2021-03-26T15:51:20Z,42411.8,25.86,CT_353,43265.44894475166,1,50178.67580168295,32.8640984348777
2021-03-26T15:51:30Z,42375.9,25.85,CT_353,43219.08205637995,1,50132.30891331124,32.83003584547829
2021-03-26T15:51:40Z,42475.8,25.85,CT_353,43320.96983451404,1,50234.19669144533,32.90489302145534
